term,weight
acara,0.009
ada,0.1
adalah,0.036
adan,0.018
adi,0.009
adil,0.082
admin,0.109
aduh,0.009
afwan,0.009
agam,0.009
agama,0.036
agar,0.063
agenda,0.009
ah,0.036
ahok,0.009
ajar,0.027
akan,0.045
akar,0.009
akhir,0.045
akhirat,0.045
akhlak,0.009
aktif,0.018
aktivitas,0.018
akun,0.018
akur,0.018
al,0.009
ala,0.009
alam,0.009
alami,0.009
alas,0.009
alasan,0.009
aleg,0.018
alhasil,0.009
aman,0.045
ambil,0.009
amin,0.036
ampun,0.009
an,0.018
anak,0.063
ancam,0.009
anda,0.1
angaran,0.018
anggota,0.009
angka,0.018
angkara,0.009
antar,0.009
antara,0.018
anti,0.009
antiseptik,0.009
apa,0.1
apabila,0.009
aparat,0.018
apotek,0.009
arab,0.009
arah,0.018
arif,0.009
arti,0.009
aset,0.009
asli,0.009
asyik,0.009
atas,0.082
atau,0.009
atm,0.027
atur,0.045
audit,0.009
auditor,0.009
awal,0.018
awam,0.009
ayo,0.009
babinsa,0.009
babinsanya,0.009
baca,0.045
badan,0.009
bagai,0.082
bagaimana,0.036
bagus,0.018
bahagia,0.009
bahas,0.009
bahasa,0.018
bahaya,0.009
bahkan,0.018
baik,0.082
bain,0.009
baju,0.018
bakar,0.009
baku,0.009
balas,0.036
balik,0.027
bandar,0.036
bandung,0.009
bangga,0.009
bangsa,0.054
bank,0.009
banyak,0.045
banyakin,0.009
bapak,0.073
barangkali,0.027
baris,0.027
baru,0.036
batas,0.018
batin,0.009
bawa,0.009
bawah,0.018
bayar,0.009
bebas,0.009
beberapa,0.009
beda,0.027
bedeng,0.009
begini,0.018
begitu,0.036
bejibun,0.009
bel,0.009
belah,0.018
beli,0.009
beliau,0.027
belum,0.018
benar,0.054
benci,0.018
bengu,0.009
berani,0.009
berapa,0.009
berat,0.018
beri,0.036
berita,0.027
berkah,0.018
bermedsos,0.009
besan,0.018
besar,0.009
betul,0.027
betutu,0.009
bgmn,0.009
bias,0.009
biasa,0.027
bicara,0.018
bidan,0.009
bijak,0.036
bila,0.009
bintara,0.009
bisa,0.027
bismillah,0.009
bisyaroh,0.009
blok,0.009
bodoh,0.054
bos,0.009
bpip,0.009
bpjs,0.036
bri,0.027
brimob,0.009
buah,0.009
buang,0.009
buat,0.082
budaya,0.009
bukan,0.118
bukti,0.018
bulan,0.027
bumi,0.009
bunuh,0.009
buruk,0.036
butir,0.009
butuh,0.027
capai,0.009
cara,0.018
cari,0.036
catat,0.009
cc,0.036
cemar,0.009
cemil,0.018
centre,0.009
cerah,0.009
cerdas,0.018
cerita,0.009
cilik,0.009
cinta,0.036
contoh,0.009
corona,0.027
cuci,0.009
cukup,0.009
cuma,0.009
curah,0.009
daerah,0.009
daging,0.009
dahulu,0.009
dalam,0.054
dan,0.009
dap,0.009
dapat,0.009
dari,0.045
darmono,0.009
darul,0.018
darurat,0.018
