term,weight
acts,0.013
ada,0.053
adalah,0.027
adan,0.013
aduh,0.013
agar,0.013
agustus,0.013
air,0.027
ajak,0.013
akibat,0.013
amin,0.013
amitaba,0.013
an,0.013
anak,0.04
anda,0.265
antidepresan,0.013
antwoman,0.013
anymore,0.013
apa,0.093
arina,0.013
arti,0.013
asli,0.013
atas,0.013
atau,0.013
auditorik,0.013
avanya,0.013
ayam,0.013
ayo,0.08
baca,0.027
badai,0.027
bagaimana,0.027
bagus,0.027
bahagia,0.013
bahasa,0.013
baik,0.027
bakpao,0.013
balas,0.013
balik,0.027
bandung,0.013
bangbreng,0.013
bank,0.013
bantu,0.027
banyak,0.027
baru,0.027
batin,0.013
bau,0.013
beda,0.013
begini,0.013
begitu,0.013
beli,0.013
belok,0.013
bening,0.013
berapa,0.04
besok,0.04
bhd,0.013
biasa,0.013
bikini,0.013
bilang,0.013
bingung,0.027
bisa,0.04
bismillah,0.013
bmku,0.013
bodoh,0.013
bohong,0.013
boleh,0.013
buat,0.093
buber,0.027
budaya,0.013
bugis,0.013
buka,0.013
bukan,0.013
bukibuk,0.013
bulan,0.013
bunda,0.013
butuh,0.066
candra,0.013
carin,0.013
ceker,0.013
cemil,0.013
cerdas,0.013
cerewet,0.027
coas,0.08
comes,0.013
coto,0.013
cuma,0.013
cupu,0.013
curhat,0.013
curiga,0.013
cuti,0.013
cuy,0.04
da,0.027
dal,0.013
dapat,0.013
darah,0.013
daripada,0.013
daya,0.013
dek,0.066
demak,0.027
dengan,0.013
dengar,0.04
depan,0.04
derit,0.013
dhian,0.013
dhicak,0.027
di,0.013
dia,0.053
dicabein,0.013
dikangenin,0.013
dikecewain,0.013
dilema,0.013
dinding,0.013
dipulangin,0.013
diri,0.013
dita,0.013
doang,0.013
does,0.013
doesn,0.013
dokter,0.013
dol,0.027
dong,0.04
doraemon,0.013
dosa,0.013
drama,0.013
dukung,0.013
dulu,0.066
dunia,0.027
enaq,0.013
episode,0.013
eror,0.013
es,0.013
esok,0.013
every,0.013
fakta,0.013
far,0.013
februari,0.013
film,0.013
firasat,0.013
fotoin,0.013
gadis,0.013
gakuat,0.013
gamao,0.013
gangnam,0.013
gelisah,0.013
gih,0.013
gin,0.027
ginuk,0.027
giyar,0.027
gratis,0.013
gundah,0.013
hadap,0.013
hai,0.04
halal,0.013
halusinasi,0.013
hamba,0.013
hamdalah,0.013
hampa,0.013
hancur,0.013
hanya,0.013
harga,0.013
hari,0.172
harus,0.013
hati,0.013
hayo,0.013
henti,0.013
hijau,0.027
hikz,0.027
hilang,0.013
hilih,0.013
hitung,0.013
horor,0.013
hubung,0.013
hubungan,0.013
hujan,0.027
ibu,0.027
id,0.013
ih,0.013
ikhlas,0.013
imoet,0.013
in,0.013
indah,0.013
ingat,0.013
ingin,0.027
ini,0.04
isip,0.027
itu,0.146
iya,0.04
iz,0.013
jadi,0.133
jaga,0.04
jakarta,0.013
jalan,0.027
jam,0.053
jaman,0.013
jaoh,0.013
jarak,0.013
jari,0.013
jatuh,0.013
jauh,0.013
jelajah,0.013
ji,0.013
jika,0.013
jikalau,0.013
jilbab,0.013
jiwa,0.013
jkw,0.013
jodoh,0.027
jual,0.013
juga,0.066
kabar,0.027
kabur,0.013
kakdal,0.013
kakek,0.013
kaki,0.013
kalajengking,0.013
kalau,0.066
kalean,0.013
kali,0.013
kamo,0.013
kan,0.04
kapan,0.027
karena,0.027
karepmu,0.013
karya,0.013
kasih,0.027
kata,0.013
kecoak,0.013
kelana,0.013
keliar,0.013
kemarin,0.04
kembali,0.013
kembang,0.013
kemerdekan,0.013
kempat,0.013
kemudian,0.013
ken,0.027
kenapa,0.093
kendur,0.027
keras,0.027
kerja,0.013
ketemu,0.013
khatam,0.013
kiko,0.013
kira,0.013
kita,0.013
koas,0.04
konsulen,0.013
kopi,0.027
kor,0.013
korban,0.013
korea,0.013
kos,0.013
kowe,0.013
kritik,0.013
ksalahan,0.013
kuat,0.04
kuching,0.013
kucing,0.106
kue,0.013
kuliah,0.013
lah,0.027
lahir,0.013
laki,0.027
laksana,0.013
lalu,0.027
lancar,0.013
lapar,0.013
lebaran,0.013
lebih,0.013
lelah,0.027
lemah,0.013
lemak,0.013
lha,0.013
lho,0.04
libur,0.053
lihat,0.08
lima,0.013
linds,0.013
logika,0.013
logistik,0.013
loh,0.013
lowong,0.013
luang,0.013
lupa,0.027
maaf,0.013
mager,0.013
main,0.013
majapahit,0.013
maju,0.013
makanya,0.013
makas,0.013
makasar,0.013
makin,0.013
maksimal,0.013
malam,0.066
mamam,0.013
mana,0.04
masalah,0.027
masgitsayang,0.013
masih,0.053
mata,0.013
matahari,0.013
mati,0.013
mau,0.119
may,0.013
mayta,0.027
maz,0.013
mbok,0.013
mcd,0.013
megajaya,0.013
mei,0.013
mekdi,0.013
melu,0.013
mely,0.027
memberi,0.013
menang,0.013
menetukan,0.013
mental,0.013
meong,0.013
metylpred,0.013
mewek,0.013
mie,0.013
minggu,0.04
minta,0.013
minum,0.013
miris,0.013
misi,0.027
mlh,0.013
mr,0.027
muak,0.013
mudah,0.027
mukaq,0.013
mumpung,0.013
mundur,0.013
mungkin,0.04
nad,0.013
naik,0.013
nasgor,0.013
nasi,0.013
nastar,0.053
ndari,0.013
neh,0.013
nemuin,0.013
ngeask,0.013
ngungsi,0.013
nia,0.013
nomermu,0.013
nyaut,0.013
nyonya,0.013
nyonyah,0.013
oke,0.013
oleng,0.013
oncom,0.013
online,0.013
ono,0.013
opor,0.013
osce,0.013
otopsi,0.013
oy,0.013
pa,0.04
pacar,0.066
pada,0.027
padahal,0.013
paitnya,0.013
pakai,0.013
paman,0.027
panci,0.013
panggil,0.013
pantas,0.013
panutan,0.013
pariwisatasmg,0.013
pasang,0.013
pasien,0.027
pazti,0.013
pedas,0.027
pedih,0.013
penting,0.013
perang,0.013
pergi,0.013
peristi,0.013
pernah,0.027
pertama,0.013
pesan,0.013
peta,0.013
pgm,0.013
pgnya,0.013
pikir,0.013
pilihin,0.013
pisang,0.013
po,0.013
pram,0.013
pres,0.013
probandus,0.013
protein,0.013
pulang,0.053
punya,0.027
pusying,0.013
pwd,0.027
px,0.013
qaqa,0.013
radius,0.013
rahasia,0.013
ramadhan,0.013
rantau,0.027
rarak,0.013
rasa,0.04
rawr,0.013
reda,0.013
renang,0.013
ridwan,0.013
rindu,0.04
risau,0.013
robot,0.013
rorak,0.013
rsud,0.013
rugi,0.013
rumah,0.053
rumahq,0.027
sa,0.027
saat,0.013
saben,0.013
saja,0.119
sakit,0.013
salah,0.04
salam,0.013
sama,0.172
sampah,0.027
sampai,0.027
sana,0.013
saran,0.013
satria,0.013
saudara,0.172
saya,0.345
sayang,0.013
sayur,0.013
se,0.013
sebagai,0.027
sebentar,0.04
sedih,0.093
segera,0.013
sehat,0.04
sekali,0.066
sekarang,0.027
selalu,0.013
selamat,0.066
selesai,0.04
semangat,0.013
semarang,0.013
semester,0.013
seminggu,0.013
semoga,0.093
semua,0.013
senang,0.013
senyumu,0.013
sepatu,0.013
seperti,0.027
seragam,0.013
sering,0.027
sesuai,0.027
shay,0.013
shop,0.013
si,0.013
siap,0.013
sih,0.04
sinar,0.013
sini,0.013
siram,0.013
slesai,0.013
smrg,0.066
sms,0.027
stalker,0.013
stase,0.013
status,0.013
suara,0.027
sudah,0.226
sukses,0.013
sungguh,0.013
syedih,0.013
syukur,0.013
tadi,0.013
tahan,0.027
tahu,0.013
tahun,0.08
takut,0.013
tambah,0.013
tanggal,0.027
tangis,0.013
tanya,0.027
tapi,0.053
tas,0.013
tawa,0.172
tears,0.013
tegar,0.013
telepon,0.013
teman,0.027
temeni,0.013
tempat,0.027
tenang,0.013
tep,0.013
tepi,0.013
tepung,0.013
terimakasih,0.066
terlalu,0.013
terong,0.013
terpa,0.013
terus,0.04
tetap,0.013
thanos,0.013
tidak,0.438
tidar,0.013
tidur,0.04
tinggal,0.013
titan,0.013
titip,0.013
tolong,0.013
tonton,0.04
tumblr,0.013
tunggu,0.013
turah,0.027
turun,0.013
tutup,0.013
udang,0.013
ulang,0.013
ulas,0.013
ultang,0.053
uni,0.013
untuk,0.066
ver,0.08
vereri,0.013
vertigo,0.013
video,0.04
vit,0.013
waktu,0.013
wanita,0.066
waras,0.013
wireng,0.013
wufyutu,0.013
yampon,0.013
yang,0.199
yoi,0.013
yrpwkmxbcgakwlwhabqk,0.013
