term,weight
ada,0.018
adalah,0.037
adekmu,0.009
afik,0.009
agung,0.009
air,0.009
ajak,0.009
ajar,0.009
aju,0.009
akal,0.018
akan,0.037
akhir,0.037
akrab,0.009
aktor,0.009
ala,0.009
alas,0.009
alasan,0.009
alir,0.009
alur,0.009
aman,0.009
amin,0.009
ampun,0.018
an,0.009
anak,0.055
anda,0.119
angkring,0.009
angun,0.018
anjing,0.009
apa,0.174
apd,0.009
apsnya,0.009
arah,0.009
arti,0.009
artikel,0.009
asap,0.009
asing,0.009
asline,0.009
atas,0.009
awal,0.009
aws,0.009
ayo,0.073
baca,0.055
bachtiar,0.009
bagaimana,0.064
bagus,0.009
bahagia,0.009
bahasa,0.009
bahkan,0.009
baik,0.018
baju,0.009
bakteri,0.009
balas,0.009
balikin,0.009
bangun,0.027
banyak,0.027
bapak,0.018
bar,0.027
bareng,0.009
baru,0.037
basa,0.009
basi,0.018
batal,0.009
bayang,0.009
bayar,0.009
beautifully,0.009
beban,0.009
beberapa,0.009
beda,0.027
begitu,0.027
bekas,0.009
belakang,0.009
belan,0.009
beli,0.018
belum,0.027
ben,0.018
benam,0.018
benang,0.009
benar,0.092
bengi,0.009
bengok,0.009
bening,0.009
bennet,0.009
bentar,0.018
beranda,0.009
berhubungan,0.009
besar,0.009
besok,0.009
bestie,0.009
bicara,0.009
bijak,0.009
bijaksana,0.009
bingung,0.009
boba,0.009
bozqu,0.009
buak,0.009
buat,0.147
bubuk,0.009
budak,0.027
buka,0.018
bukan,0.055
bukmark,0.009
buko,0.009
buku,0.009
canda,0.009
candak,0.009
cantik,0.009
cara,0.018
carane,0.018
catat,0.018
celaka,0.009
cepat,0.018
cerita,0.037
ceritain,0.009
ceritane,0.009
cil,0.018
cing,0.009
cinta,0.064
coba,0.037
cocok,0.009
coklat,0.009
colonize,0.009
corona,0.009
cp,0.009
cuci,0.027
cuma,0.027
curhat,0.009
dadi,0.009
dalam,0.009
dan,0.009
dapur,0.018
dari,0.018
dat,0.009
datang,0.018
datengin,0.009
deh,0.046
dekat,0.009
delete,0.009
dengan,0.009
depok,0.009
des,0.018
desain,0.009
dewe,0.018
dhe,0.009
di,0.018
dia,0.018
dikerjain,0.009
dikibulin,0.009
dimafin,0.009
ding,0.009
dipangil,0.018
diremuke,0.009
disini,0.018
div,0.046
dobel,0.009
doing,0.009
dolan,0.009
dong,0.037
donh,0.009
dontea,0.009
drama,0.009
dua,0.009
dukung,0.009
dulu,0.027
dunia,0.009
efektif,0.009
ehe,0.009
ehehe,0.009
elizabeth,0.009
email,0.009
embel,0.009
eminem,0.009
emosi,0.018
enak,0.027
enek,0.009
energi,0.009
english,0.009
entuk,0.009
envy,0.009
eq,0.018
espreso,0.009
esuk,0.009
fik,0.009
film,0.009
foto,0.046
friends,0.009
gabung,0.009
gagal,0.009
gara,0.009
garis,0.009
gas,0.009
gelem,0.009
gemas,0.018
gemesh,0.009
gereget,0.009
gigit,0.009
gila,0.009
gin,0.018
ginuk,0.018
glo,0.009
golek,0.009
gugling,0.009
gulir,0.009
habis,0.037
hadu,0.009
hahahahahahaha,0.009
hahahahahahahaha,0.009
halang,0.009
hampir,0.009
hanya,0.018
happened,0.009
harap,0.009
hari,0.055
hasil,0.009
hati,0.018
hayo,0.018
heu,0.009
hibur,0.018
hidup,0.009
hih,0.009
hits,0.009
humoris,0.009
ibnu,0.009
ibu,0.018
ide,0.009
ih,0.009
ijonya,0.009
ik,0.018
ikut,0.009
in,0.027
indie,0.018
indomaret,0.009
ini,0.101
iri,0.009
isi,0.009
isin,0.009
iso,0.018
itb,0.009
itu,0.073
iya,0.055
jadi,0.092
jahanam,0.009
jahat,0.009
jakartanya,0.009
jalan,0.009
jalur,0.009
jam,0.009
jaman,0.018
jamil,0.018
jawab,0.027
jelek,0.018
jerat,0.009
jerit,0.009
jika,0.018
jirih,0.009
juga,0.037
jurnal,0.009
justru,0.009
kabar,0.009
kabeh,0.018
kakean,0.009
kala,0.009
kalau,0.092
kali,0.027
kalimat,0.009
kan,0.037
kandang,0.009
kangenya,0.009
kapan,0.009
karena,0.009
kasi,0.009
kayae,0.009
kebahagian,0.009
kebahagianku,0.009
keburu,0.018
kejut,0.018
kelas,0.009
keluar,0.027
keluarga,0.018
keluh,0.018
kemarin,0.018
kembali,0.009
ken,0.037
kena,0.009
kenal,0.009
kenapa,0.101
kendali,0.009
kene,0.009
keras,0.009
keren,0.009
kertas,0.009
kesal,0.009
ketemu,0.018
ketika,0.009
ki,0.073
kira,0.009
kiri,0.009
koin,0.009
konco,0.009
konflik,0.009
kopi,0.018
koplak,0.009
kos,0.018
koyoe,0.027
kreatif,0.009
kuanterin,0.009
kucing,0.046
kudatengin,0.009
kui,0.037
kuku,0.009
kukut,0.009
kuliah,0.009
kunjung,0.009
kuping,0.009
kurang,0.009
kutekin,0.009
lagi,0.055
lah,0.018
lahan,0.009
lalu,0.018
lama,0.018
lambung,0.009
lampir,0.018
langit,0.009
langsung,0.037
lanjut,0.009
lantai,0.009
lapar,0.009
lara,0.009
laris,0.009
latar,0.009
laundromat,0.009
lebih,0.018
lelah,0.018
leleh,0.009
lembar,0.009
lengkap,0.009
lhais,0.009
lihat,0.027
lipet,0.009
logat,0.009
loh,0.018
lovebird,0.009
loved,0.009
lubang,0.009
lucu,0.037
lup,0.009
luwih,0.009
maaf,0.037
maafin,0.018
mabokz,0.009
macam,0.009
maem,0.009
mager,0.009
maghrib,0.009
makas,0.027
makin,0.009
maksa,0.009
maksud,0.018
malu,0.027
mana,0.018
manis,0.009
marah,0.018
martabak,0.009
masa,0.009
masakin,0.009
masalah,0.009
masuk,0.037
matahari,0.027
mau,0.082
maya,0.027
mben,0.009
mbenging,0.009
mbok,0.009
mei,0.009
memang,0.064
menikah,0.009
menteri,0.018
mereka,0.018
merinding,0.009
meskipun,0.009
mesti,0.018
mewah,0.009
mikroskopik,0.009
milik,0.018
mimpi,0.037
minggu,0.018
minta,0.018
mirip,0.027
misal,0.009
misuhable,0.009
mlebu,0.009
moco,0.009
model,0.009
moka,0.009
mon,0.009
mosok,0.009
mudeng,0.009
mulai,0.009
musolanya,0.009
mz,0.018
na,0.009
nada,0.009
nah,0.009
name,0.009
narasi,0.009
ndek,0.009
ndelik,0.009
ndeng,0.027
negara,0.009
negatif,0.009
nenek,0.009
ng,0.009
ngamatin,0.009
nganterin,0.009
nganti,0.009
ngawur,0.009
ngebucin,0.009
ngeling,0.009
ngelus,0.009
ngene,0.009
ngevideo,0.009
ngiler,0.009
ngira,0.009
ngo,0.009
ngobrol,0.009
ngon,0.009
ngonku,0.009
ngono,0.018
ngungkapin,0.009
ngunu,0.009
niat,0.009
nin,0.046
ning,0.027
njun,0.092
nomention,0.009
nontoni,0.009
nori,0.009
nung,0.009
nunjuk,0.009
nword,0.009
nya,0.018
nyaman,0.009
nyanyi,0.037
nyata,0.009
nyawa,0.009
nyenengin,0.009
nyeroki,0.009
odp,0.009
og,0.027
oiya,0.009
oke,0.027
olahraga,0.009
oleh,0.009
orang,0.073
pacar,0.009
padahal,0.018
pagi,0.009
paham,0.037
pakai,0.027
paling,0.018
paman,0.009
panggil,0.009
panik,0.009
pap,0.009
pasang,0.018
pasco,0.009
pati,0.009
peduli,0.009
penasaran,0.009
pengirim,0.009
penting,0.018
pergi,0.009
periksa,0.009
perlu,0.009
pernah,0.018
pertama,0.018
pertanyanku,0.009
peta,0.018
pikir,0.064
piknik,0.009
pindah,0.009
pisah,0.009
plano,0.009
po,0.009
podo,0.018
pol,0.009
pos,0.009
posisi,0.009
positif,0.009
pria,0.009
pribadi,0.009
privilese,0.009
pulang,0.018
punya,0.018
putar,0.009
putih,0.009
putri,0.009
raf,0.009
rafi,0.009
rahasia,0.009
rampung,0.009
randi,0.009
ras,0.027
rasa,0.018
rasan,0.009
rem,0.009
remeh,0.018
rencana,0.009
restu,0.009
rindu,0.018
rinso,0.009
risih,0.009
riuh,0.018
romantis,0.009
rombong,0.009
rpul,0.009
ruang,0.009
rugi,0.009
rum,0.064
rumah,0.009
rusak,0.027
rusuh,0.009
sadar,0.037
sah,0.018
saiki,0.018
saipul,0.009
saja,0.046
sajak,0.009
sakit,0.018
salah,0.009
sama,0.092
sambil,0.009
sampai,0.027
sangar,0.009
sangat,0.018
sangka,0.009
sapa,0.009
saradan,0.009
sarang,0.009
sate,0.009
satu,0.037
saudara,0.22
saya,0.311
sayang,0.009
sebar,0.009
sebuah,0.046
sebut,0.009
second,0.009
sedang,0.018
sedia,0.009
sedih,0.009
seduh,0.009
segala,0.018
sego,0.009
sejak,0.018
sekadar,0.009
sekali,0.128
sekarang,0.037
sekpri,0.009
selain,0.009
selamat,0.027
selesai,0.009
seluruh,0.018
semangat,0.009
semester,0.009
semoga,0.018
semua,0.018
semwa,0.009
senang,0.027
sendiri,0.037
seni,0.009
senyum,0.009
seperti,0.064
setuju,0.009
sg,0.037
si,0.009
siap,0.009
sih,0.137
sik,0.018
sikat,0.009
simpan,0.009
sinar,0.009
sipu,0.009
sirkelnya,0.009
solat,0.009
solo,0.009
sopir,0.009
spaneng,0.009
spoiler,0.009
sragen,0.009
steak,0.009
suami,0.009
suara,0.009
sudah,0.073
suf,0.009
suka,0.018
sulit,0.009
sumpah,0.009
sungguh,0.009
support,0.009
susah,0.009
suwi,0.009
syukur,0.009
tadi,0.009
tahu,0.018
tahun,0.009
takada,0.009
takut,0.009
tangan,0.018
tangkap,0.009
tanya,0.037
tapi,0.092
tasya,0.009
tata,0.009
tawa,0.44
tawan,0.009
teflonya,0.009
tegas,0.009
teh,0.009
tekan,0.009
telepon,0.018
teman,0.009
tembalang,0.009
temenya,0.009
tempat,0.009
temu,0.018
tenan,0.018
tentang,0.009
terbaik,0.009
terimakasih,0.018
terlalu,0.027
tersebut,0.009
tertib,0.009
terus,0.018
tes,0.027
tetap,0.027
thriller,0.009
tian,0.009
tidak,0.43
tih,0.018
tiktok,0.009
ting,0.009
tinggal,0.018
tk,0.009
tok,0.009
toke,0.009
tolong,0.027
tonton,0.027
tubuh,0.009
tuhan,0.027
tuku,0.018
tulis,0.009
tumbas,0.009
tumpah,0.009
tunggu,0.018
turun,0.009
turut,0.009
tweet,0.009
uang,0.009
ucap,0.018
uh,0.009
umum,0.009
umur,0.009
undip,0.009
unrelatable,0.009
untuk,0.073
use,0.009
usus,0.009
utama,0.018
utas,0.018
utuh,0.009
via,0.009
video,0.009
wadu,0.009
wajar,0.009
wakakakakaka,0.009
wanita,0.201
warga,0.009
warung,0.009
wasap,0.018
wawancara,0.009
webton,0.027
webtun,0.009
wedi,0.009
whatsapp,0.018
wid,0.009
wijen,0.009
wis,0.018
wishlist,0.009
wkekwk,0.009
wkwkwkwkwkwk,0.018
wkwkwkwkwkwkwk,0.009
wkwkwkwkwkwkwkwkwkwk,0.009
woco,0.009
wuidi,0.009
wuoh,0.009
ya,0.009
yang,0.147
yono,0.009
ziz,0.064
zona,0.018
