term,weight
ab,0.009
ac,0.009
adidas,0.009
adl,0.009
admin,0.018
aduh,0.009
agar,0.026
agen,0.009
ah,0.009
ajak,0.009
ajar,0.018
akan,0.026
akar,0.009
akhir,0.009
akibat,0.009
alas,0.009
ambil,0.009
amin,0.018
ampun,0.035
anak,0.053
anda,0.132
angka,0.044
angkring,0.009
angkringane,0.009
anjing,0.009
anyep,0.018
apa,0.07
apas,0.009
apel,0.009
april,0.018
arah,0.018
aries,0.009
arus,0.009
asli,0.009
atas,0.009
atm,0.009
aus,0.009
ayah,0.009
ayo,0.053
ayuh,0.009
baca,0.035
badan,0.009
bagaimana,0.009
bagos,0.009
bagus,0.009
bahahahaha,0.009
baik,0.018
balas,0.009
balik,0.026
balon,0.009
bang,0.018
bangun,0.018
bantu,0.018
banyak,0.018
banyumanik,0.009
bapak,0.044
bareng,0.009
baru,0.062
batal,0.009
batas,0.009
bayar,0.009
bebas,0.009
beda,0.018
begitu,0.062
belakang,0.009
belanja,0.009
beli,0.026
belum,0.044
benar,0.009
benarkan,0.009
benci,0.009
benda,0.009
bengkak,0.009
bentar,0.009
berapa,0.018
beras,0.009
beri,0.018
berontak,0.009
besar,0.009
besok,0.026
betapa,0.009
betul,0.009
bgsd,0.018
biasa,0.053
biaya,0.018
bijak,0.009
bilang,0.026
bingung,0.009
blutut,0.009
bodoh,0.026
bohong,0.009
bola,0.018
boleh,0.009
botol,0.018
brand,0.009
brangkat,0.009
buat,0.035
budeg,0.009
buka,0.062
bukber,0.018
bulan,0.053
bumn,0.009
bunyi,0.018
cabai,0.009
camtip,0.009
cantik,0.009
cantip,0.009
canva,0.009
cari,0.009
cemil,0.07
cempaka,0.009
cerai,0.009
chanel,0.009
cibu,0.009
cilacap,0.009
cinta,0.018
closer,0.009
cloy,0.009
clubing,0.018
coba,0.053
contoh,0.009
coro,0.009
corona,0.009
cozy,0.009
cp,0.009
creambath,0.009
cuci,0.009
cuma,0.018
curi,0.009
curut,0.018
dadi,0.009
dakyung,0.009
dan,0.044
dapat,0.035
daripada,0.009
dasar,0.018
datang,0.009
db,0.009
deh,0.018
dek,0.009
dekat,0.018
dengar,0.018
depa,0.009
depan,0.035
dewasa,0.009
di,0.009
dia,0.009
diam,0.009
diare,0.009
didonlod,0.009
dijalanin,0.009
dikos,0.009
dilanjutin,0.009
dimana,0.009
diri,0.009
ditangung,0.009
ditemenin,0.009
ditingalin,0.009
ditingalinya,0.009
doa,0.026
doang,0.009
dokter,0.018
donat,0.009
dong,0.009
dosa,0.009
doyan,0.009
duluan,0.009
ealah,0.009
ego,0.009
eh,0.035
email,0.009
emas,0.018
emase,0.009
enak,0.035
entah,0.009
episode,0.044
eri,0.035
es,0.018
fakboy,0.009
fardu,0.009
fasilitas,0.009
foto,0.026
fungsi,0.009
fura,0.009
gaco,0.026
gadis,0.018
gaji,0.009
gambar,0.009
gang,0.009
ganti,0.062
garis,0.009
gas,0.018
gemini,0.009
gengsi,0.009
genit,0.009
gerbang,0.026
gi,0.009
gigi,0.009
gik,0.009
gilir,0.018
gin,0.018
goinvestasi,0.009
gojek,0.009
goleti,0.009
gongso,0.009
goreng,0.009
gosen,0.018
habis,0.053
hadiah,0.009
haha,0.009
hai,0.009
hambat,0.009
hanamasa,0.009
hanya,0.018
harap,0.009
hari,0.053
harus,0.018
hidup,0.018
hijau,0.009
hilang,0.018
hotel,0.009
hubungan,0.018
hujan,0.009
huruf,0.044
ibu,0.079
idih,0.009
idulfitri,0.018
iednya,0.009
ih,0.009
ikut,0.018
indonesia,0.018
ingin,0.026
inisial,0.009
instan,0.009
itaewon,0.009
itu,0.018
iya,0.053
izin,0.009
jabat,0.009
jadi,0.132
jala,0.009
jalan,0.026
jam,0.018
jamin,0.009
janji,0.009
jarak,0.026
jare,0.009
jari,0.009
jauh,0.026
jawab,0.018
jebul,0.018
jelang,0.018
jelita,0.009
jeruk,0.009
jika,0.009
jilat,0.009
jip,0.009
joged,0.009
joget,0.009
jogging,0.009
joging,0.009
jon,0.009
jual,0.018
juang,0.018
jujur,0.009
jurus,0.009
kabar,0.009
kabul,0.009
kaki,0.009
kalau,0.114
kali,0.044
kaliwiru,0.009
kampus,0.009
kan,0.018
kanan,0.018
kantor,0.053
kapasitas,0.009
kasi,0.035
kata,0.018
kebumen,0.009
kelas,0.009
keluar,0.035
kemarin,0.026
ken,0.035
kena,0.026
kenapa,0.035
kendal,0.009
kendara,0.009
kenyang,0.009
kepsek,0.009
keras,0.009
kerja,0.026
kesal,0.035
ketemu,0.035
kikuk,0.009
kilau,0.009
kira,0.009
kirim,0.009
kita,0.026
kleptomania,0.009
koe,0.026
komputer,0.009
kontroversial,0.009
korea,0.009
koreksi,0.009
kos,0.114
kosku,0.009
kosnya,0.009
kota,0.009
krim,0.009
kuad,0.009
kuas,0.009
kue,0.009
kuliah,0.009
kunci,0.009
kurang,0.009
kutoarjo,0.009
la,0.018
lagi,0.018
laki,0.088
lalang,0.009
lalu,0.026
lama,0.009
lancar,0.009
langsung,0.097
lanjut,0.009
lantai,0.009
laut,0.009
lawak,0.009
lawan,0.009
layar,0.009
lebaran,0.009
lebat,0.009
lebih,0.026
lekas,0.009
lelah,0.009
lemas,0.009
lembur,0.009
lihat,0.018
lila,0.009
lima,0.018
link,0.009
listrik,0.009
lockdown,0.026
lomba,0.009
loncat,0.009
loundry,0.009
lucknut,0.009
lucu,0.018
ludah,0.009
lulus,0.018
lupa,0.009
maaf,0.009
maafin,0.009
mahal,0.009
majang,0.018
maju,0.018
makananya,0.009
makanya,0.009
makin,0.009
maksud,0.018
malah,0.035
malam,0.044
malu,0.009
mana,0.026
manajer,0.009
mangil,0.009
manis,0.009
manjur,0.009
masa,0.009
masjid,0.009
masker,0.018
masuk,0.035
mata,0.009
matane,0.009
matang,0.009
mati,0.009
mau,0.141
may,0.009
mbok,0.009
melar,0.009
melu,0.009
memang,0.07
menang,0.009
menikah,0.009
menit,0.018
menthol,0.009
mes,0.009
mie,0.018
mimpin,0.009
minggu,0.018
minta,0.009
minum,0.026
misal,0.009
misale,0.009
ml,0.009
motor,0.009
muda,0.009
mudah,0.009
mulai,0.009
mun,0.009
mundur,0.018
mungkin,0.009
naga,0.018
naik,0.009
nama,0.009
nang,0.026
nasehatin,0.009
nasi,0.009
ndekne,0.009
nepotisme,0.009
ngalahi,0.009
ngantuk,0.009
ngechat,0.009
ngemal,0.009
ngepasin,0.009
ngiang,0.009
ngko,0.009
ngobrol,0.026
ngoleti,0.009
ngrasain,0.009
ngumumin,0.009
nguras,0.009
nilai,0.009
ningalin,0.009
njupuk,0.009
nolep,0.009
normal,0.009
nova,0.009
novel,0.009
nya,0.158
nyaring,0.009
nyata,0.044
nyiapain,0.009
nyiapin,0.009
nyong,0.009
obat,0.018
oke,0.026
olahraga,0.009
omo,0.009
omong,0.018
online,0.009
oo,0.009
opor,0.018
orang,0.062
pacar,0.009
pagi,0.044
paham,0.009
pakai,0.035
paling,0.026
palsu,0.009
paman,0.009
panjang,0.018
pantas,0.009
pantat,0.009
pantau,0.009
paro,0.009
pedih,0.009
pegang,0.009
pekerjaan,0.009
pemeriksan,0.009
pengirim,0.167
penting,0.009
perlu,0.026
pernah,0.018
pertama,0.026
perut,0.035
pesan,0.035
peta,0.009
peterongan,0.009
pevita,0.018
pijit,0.009
pikir,0.009
pilih,0.018
pindah,0.026
pintu,0.026
piring,0.009
pkm,0.009
polos,0.009
posisi,0.009
praduga,0.009
praying,0.009
profil,0.009
psb,0.018
puasa,0.018
pula,0.009
puncak,0.009
punya,0.018
pura,0.009
putra,0.009
raja,0.009
rak,0.009
ramadhan,0.018
ramai,0.018
rapi,0.009
rapih,0.009
rasa,0.035
repot,0.009
rese,0.009
rindu,0.062
ringan,0.009
ruang,0.009
rumah,0.009
rumit,0.009
sa,0.009
sabar,0.018
sabtu,0.009
sadgirl,0.018
sahur,0.009
saja,0.097
sakit,0.009
salah,0.009
saling,0.018
salur,0.009
sama,0.123
sampai,0.062
sana,0.009
sangat,0.018
sari,0.009
saudara,0.15
saya,0.51
seatbelt,0.009
sebentar,0.018
sebuah,0.009
sedih,0.035
segera,0.009
segi,0.009
sekali,0.194
sekar,0.009
sekarang,0.026
sekian,0.009
sekitar,0.009
selamat,0.044
semangat,0.026
semarang,0.07
seminggu,0.009
semoga,0.035
semua,0.053
sendiri,0.053
sensasi,0.009
seperti,0.053
sepi,0.009
serasa,0.009
sg,0.009
si,0.158
sial,0.018
siang,0.009
siap,0.009
siapa,0.009
sidang,0.026
simpang,0.018
situ,0.026
skripsi,0.009
soale,0.009
softboy,0.009
soju,0.009
solat,0.026
sore,0.018
srius,0.009
standar,0.009
stiap,0.009
stiker,0.009
sub,0.009
sudah,0.132
suka,0.009
susah,0.009
syok,0.009
syukur,0.035
tadi,0.062
tahu,0.062
tahun,0.079
takbir,0.009
tambah,0.009
tanda,0.009
tanggal,0.009
tanguhnya,0.009
tantang,0.009
tanya,0.026
tapi,0.132
tarawih,0.009
tarik,0.009
tawa,0.044
tayang,0.009
tegang,0.009
tekan,0.009
telepon,0.009
televisi,0.009
telinga,0.018
teman,0.009
tembalang,0.009
temenya,0.009
tempat,0.009
terbaik,0.009
terimakasih,0.053
terus,0.07
tetap,0.009
thn,0.018
tiap,0.009
tiba,0.009
tidak,0.413
tidur,0.018
timakasi,0.009
tindak,0.009
tinggal,0.018
tinggi,0.026
tipi,0.009
tis,0.009
tiwas,0.009
tolong,0.018
tongkol,0.009
tonton,0.053
totwit,0.009
tradisi,0.009
trailer,0.009
traktirin,0.009
trima,0.009
tua,0.009
tunggu,0.018
tutup,0.009
tweet,0.018
ubun,0.009
ulang,0.009
ultang,0.018
unes,0.009
unggah,0.009
unik,0.009
untuk,0.018
untung,0.009
utama,0.026
vc,0.018
video,0.018
wahyu,0.009
wakilin,0.009
waktu,0.044
walaikumusalam,0.009
walau,0.009
walkot,0.009
wanita,0.026
warbinasa,0.009
wawancara,0.018
ws,0.018
ya,0.009
yak,0.026
yang,0.123
yogurt,0.018
yoshinoya,0.009
zona,0.026
