term,weight
acak,0.014
ada,0.028
adegan,0.014
adeganya,0.014
aduh,0.014
agar,0.028
agung,0.014
ah,0.014
ahmad,0.014
aipon,0.014
ajar,0.014
akan,0.014
akherat,0.014
akhire,0.014
anak,0.028
anda,0.07
andan,0.014
anjing,0.014
antara,0.014
apa,0.209
apaka,0.028
aplikasi,0.014
arep,0.014
arti,0.028
asli,0.014
astagfirulahaladzim,0.028
astor,0.014
astral,0.028
atas,0.014
awal,0.014
ayah,0.014
ayam,0.028
ayo,0.028
babe,0.042
backsound,0.014
bagaimana,0.07
bagi,0.028
bagus,0.056
bahagia,0.014
bahas,0.014
baik,0.07
baju,0.014
bangke,0.014
bantu,0.014
banyak,0.084
bapak,0.084
bar,0.014
barang,0.014
bareng,0.014
baru,0.042
bau,0.014
bawah,0.014
bebal,0.014
beda,0.028
begini,0.014
begitu,0.056
belah,0.014
beli,0.028
benar,0.028
bencana,0.014
benderane,0.014
bengek,0.014
bengkak,0.028
bengong,0.028
bentar,0.028
berisik,0.014
biarin,0.014
biasa,0.028
bicara,0.014
bijak,0.014
bina,0.014
bismilahirahmanirahim,0.014
bodoh,0.014
bom,0.028
boneka,0.042
bos,0.014
bps,0.014
buat,0.126
buka,0.014
bukan,0.042
buko,0.014
buku,0.014
burung,0.014
bwang,0.014
cantik,0.014
cara,0.014
cari,0.014
celaka,0.014
cenderung,0.014
cente,0.014
centhe,0.014
cerah,0.014
cerita,0.014
ciblon,0.014
cicik,0.014
cikgunya,0.014
cilor,0.014
cimbel,0.014
coba,0.014
corona,0.07
cukup,0.014
cuma,0.084
cuy,0.014
dadak,0.014
dadi,0.014
daftar,0.028
dalam,0.014
damping,0.028
dan,0.056
dapetnya,0.014
dapur,0.014
daripada,0.014
daruma,0.042
datang,0.014
deh,0.014
dekat,0.014
dendam,0.014
dengan,0.014
dengar,0.028
depan,0.028
dia,0.014
diam,0.014
diarahin,0.014
dibuatin,0.014
digrebek,0.014
dikit,0.014
dikon,0.014
dinding,0.014
ding,0.014
dingetin,0.014
dini,0.014
dinkes,0.014
dipilok,0.014
diri,0.028
ditaro,0.014
dodol,0.014
doraemon,0.014
dosa,0.014
drama,0.014
duduk,0.042
dulu,0.014
eh,0.028
elah,0.014
emas,0.014
emosi,0.014
enak,0.014
engko,0.014
episode,0.014
es,0.014
extracurricular,0.014
favorit,0.014
fizi,0.014
fokus,0.014
gaet,0.014
gagal,0.014
gambar,0.014
gas,0.014
gaya,0.014
gelar,0.014
gelem,0.014
gelembung,0.014
geografi,0.014
geprek,0.014
gin,0.014
grabfod,0.014
gublik,0.028
gulung,0.014
gumers,0.014
gur,0.014
habis,0.014
hadap,0.014
haha,0.056
hai,0.028
hakim,0.014
halah,0.014
halusinasi,0.028
hantu,0.014
hanya,0.014
harga,0.014
hari,0.014
hasil,0.014
hati,0.028
hebat,0.014
henti,0.014
hidup,0.014
hijrah,0.014
hindar,0.014
hitam,0.014
hiyek,0.014
horoh,0.014
hubung,0.028
humor,0.014
humoris,0.014
ibu,0.028
iklan,0.014
imajinasi,0.014
imbang,0.014
in,0.014
indomarch,0.014
indonesia,0.028
indosiar,0.014
ingat,0.028
ingin,0.028
ini,0.042
inspirasi,0.014
intro,0.014
iq,0.014
iseh,0.028
isine,0.014
iso,0.014
itu,0.056
iya,0.056
jadi,0.042
jaga,0.014
jah,0.028
jam,0.042
janga,0.014
jantung,0.014
jarak,0.028
jari,0.014
jauh,0.028
jawab,0.014
jawanya,0.014
jeblok,0.014
jebol,0.014
jihad,0.014
jo,0.014
jorok,0.014
jual,0.014
juga,0.028
jujur,0.014
juli,0.014
jumlah,0.014
jurusanya,0.014
kaki,0.014
kalah,0.014
kalau,0.098
kalem,0.014
kali,0.042
kamar,0.056
kameramen,0.014
kamjagiya,0.014
kampus,0.014
kan,0.042
kanan,0.042
kapan,0.014
kapok,0.014
kapten,0.014
karantina,0.028
karena,0.014
kasih,0.014
kata,0.014
kaum,0.028
kawan,0.014
kayak,0.07
kebun,0.014
keceh,0.014
kecil,0.014
kejut,0.014
kelakar,0.014
kelam,0.014
keluar,0.028
kemarin,0.014
kemproh,0.014
ken,0.042
kena,0.028
kenapa,0.028
keras,0.014
kerek,0.014
keren,0.014
kerja,0.028
kerumun,0.014
ketan,0.014
ketawa,0.014
ketemu,0.014
ki,0.014
kibar,0.014
kicau,0.014
kiri,0.028
kirim,0.014
kita,0.014
kloso,0.014
koin,0.014
korea,0.014
kosmu,0.014
koyo,0.014
kpop,0.014
kuabeh,0.014
kuat,0.014
kucing,0.056
kue,0.014
kuntilanak,0.014
kurang,0.028
kurma,0.014
lagi,0.014
lagu,0.014
lagune,0.014
lah,0.084
lain,0.028
lak,0.014
laki,0.028
laknat,0.014
lampu,0.014
langanan,0.014
langsung,0.028
lanjutanya,0.014
laptop,0.014
laughed,0.014
lawak,0.014
lebah,0.014
lebaran,0.042
lebih,0.07
ledak,0.014
lee,0.014
lemah,0.014
lempar,0.014
lewat,0.014
lha,0.014
lho,0.014
lholhok,0.014
libur,0.028
lihat,0.056
lokal,0.014
lompat,0.014
luar,0.014
lup,0.014
lupa,0.028
maaf,0.028
madura,0.014
majikan,0.014
makanya,0.014
makhluk,0.028
makin,0.056
makna,0.014
malah,0.056
malam,0.028
malu,0.056
mana,0.042
mangan,0.014
mangane,0.014
mangkat,0.014
manis,0.014
masa,0.028
masih,0.028
mati,0.028
mau,0.112
mbah,0.014
mbendino,0.014
mbladhok,0.014
mbribeni,0.014
meja,0.014
mel,0.014
memang,0.014
menang,0.056
mene,0.014
meng,0.014
menstruasi,0.014
mentang,0.028
merah,0.014
mereka,0.014
mesra,0.014
mie,0.042
minggu,0.028
minho,0.014
minjem,0.014
minum,0.014
misuh,0.014
mlempem,0.014
mobil,0.014
muat,0.014
muncul,0.014
munduro,0.014
mungah,0.014
mungkin,0.014
murid,0.028
murka,0.014
murotal,0.014
musim,0.014
mutiara,0.014
nada,0.014
nagasari,0.014
nah,0.014
nama,0.042
nang,0.028
nasi,0.014
ndasmu,0.014
ndasnya,0.014
ndek,0.014
negatif,0.014
negeri,0.014
nenek,0.014
ng,0.028
ngampilan,0.014
nganu,0.014
ngebut,0.014
ngelem,0.014
ngenyek,0.014
ngerokok,0.014
ngerokoknya,0.014
ngikut,0.014
ngliyer,0.014
ngo,0.014
nguling,0.014
ngurek,0.028
nikou,0.014
njero,0.014
nobita,0.014
nongol,0.014
num,0.028
nunging,0.014
nya,0.056
nyah,0.014
nyala,0.014
nyanyi,0.042
nyapu,0.042
nyasar,0.014
nyata,0.042
nyebutnya,0.028
nyiramin,0.028
nyuapin,0.014
oh,0.014
oiya,0.014
oke,0.028
oleh,0.014
ono,0.014
onoh,0.014
orang,0.084
ospek,0.014
ost,0.014
otak,0.07
pacar,0.014
padahal,0.056
pagi,0.028
pakai,0.014
pakde,0.014
paling,0.056
pancasila,0.014
panggil,0.028
panjang,0.014
paripurna,0.014
paro,0.014
pegawai,0.014
pengirim,0.014
penuh,0.014
peras,0.014
peraturanya,0.014
perbarui,0.014
perkoreyan,0.014
pernah,0.028
pesta,0.014
pikir,0.028
pilih,0.014
pindah,0.028
pintu,0.028
piring,0.014
pis,0.028
positif,0.014
poteh,0.014
potong,0.028
punya,0.042
putar,0.028
putih,0.028
ra,0.014
racun,0.014
rafi,0.014
rahasia,0.014
ramenya,0.014
rampung,0.028
rasa,0.042
rebah,0.042
rek,0.014
rektor,0.014
remot,0.014
resmi,0.014
restune,0.014
reuni,0.028
ribu,0.056
rsud,0.014
ruang,0.014
rudal,0.014
ruled,0.014
rumah,0.056
sabotase,0.014
sabtu,0.014
saja,0.251
saking,0.014
sakit,0.014
salah,0.014
salam,0.028
sama,0.098
sampai,0.056
sampek,0.014
sana,0.014
sangkut,0.014
santet,0.014
sapi,0.014
sate,0.014
satu,0.028
saudara,0.084
saya,0.419
sebentar,0.042
sekali,0.098
sekarang,0.028
selalu,0.028
selesai,0.042
selubung,0.014
sembarang,0.014
seminggu,0.014
senak,0.014
senang,0.014
