term,weight
ada,0.02
adekmu,0.01
admin,0.02
aduh,0.01
agar,0.069
ah,0.01
ahli,0.01
ai,0.01
ajaib,0.01
ajak,0.02
ajar,0.059
akak,0.01
akan,0.079
akhir,0.049
akhire,0.01
alam,0.02
aman,0.01
ambil,0.02
amburadul,0.01
amin,0.039
ampun,0.01
an,0.03
anak,0.02
anda,0.069
apa,0.158
arah,0.01
asal,0.01
asam,0.02
astaga,0.01
awak,0.02
awas,0.01
ayam,0.02
ayo,0.049
baca,0.039
badan,0.02
bagaimana,0.03
bagus,0.01
bahagia,0.01
bahasa,0.01
baik,0.059
baju,0.01
bakmi,0.01
balas,0.01
balita,0.01
bangga,0.01
bangun,0.01
bantal,0.01
banyak,0.02
bapak,0.02
barang,0.01
baru,0.079
batagor,0.01
batin,0.01
bawa,0.01
beda,0.01
begini,0.01
begitu,0.039
beli,0.02
belonjo,0.01
belum,0.01
benar,0.02
benci,0.01
beranda,0.02
berani,0.01
berat,0.02
beri,0.01
bersliweran,0.01
besar,0.03
besok,0.03
biarin,0.01
biasa,0.03
bicara,0.02
bilang,0.039
bismillah,0.01
bnya,0.01
bo,0.01
bola,0.01
bosan,0.01
bosman,0.01
buah,0.01
buat,0.049
budak,0.02
buka,0.01
bukak,0.01
bukti,0.01
bulan,0.039
bunuh,0.01
butuh,0.02
buyar,0.01
cak,0.01
cangkir,0.02
cara,0.01
cari,0.01
cemil,0.079
cenderung,0.01
centang,0.01
cerita,0.039
ceritain,0.02
cinta,0.03
cireng,0.01
co,0.01
coba,0.01
corona,0.01
cuci,0.01
cucur,0.01
cuit,0.01
cuma,0.01
dadi,0.03
dapat,0.01
dasar,0.03
daya,0.01
dedy,0.01
deh,0.01
dek,0.118
dendam,0.01
dengaku,0.01
dengan,0.02
dengar,0.02
detik,0.01
dewe,0.02
di,0.02
dia,0.109
diangap,0.01
dianterin,0.01
diet,0.03
difuser,0.01
diguyu,0.01
dikosanya,0.01
dipangil,0.01
diri,0.03
diskusi,0.01
doa,0.02
dodol,0.01
dokter,0.01
dong,0.059
dosa,0.02
dulu,0.039
efek,0.02
eh,0.01
elus,0.02
em,0.01
enak,0.01
ero,0.02
facebook,0.01
gandrung,0.01
ganggu,0.01
gangsing,0.01
ganjil,0.01
gantung,0.01
gara,0.01
gemas,0.01
gendut,0.01
giat,0.01
gila,0.02
gim,0.01
gin,0.02
goreng,0.01
gramednya,0.01
gubris,0.01
gugup,0.01
guling,0.01
gus,0.01
habis,0.02
hadir,0.01
hai,0.01
hal,0.01
halus,0.01
hampir,0.01
hancur,0.01
hari,0.059
haru,0.01
harus,0.02
hati,0.03
hayati,0.01
hayo,0.02
heboh,0.01
hehehehe,0.02
hendak,0.01
hidup,0.02
hijau,0.01
hilang,0.03
huhaha,0.01
huhuhuhu,0.03
huhuhuhuhuhuhuhu,0.01
hujan,0.02
humidifier,0.01
ibu,0.089
ikut,0.03
info,0.039
ingat,0.03
ingin,0.059
ingris,0.01
ini,0.03
