term,weight
aah,0.009
acara,0.009
acne,0.009
ada,0.026
adalah,0.017
adegan,0.009
adil,0.009
admin,0.061
adminya,0.009
adrenalin,0.009
aduh,0.009
advisor,0.009
afi,0.017
agar,0.017
air,0.035
ajar,0.044
aju,0.009
akhir,0.009
aktivasi,0.009
akun,0.026
alam,0.017
alas,0.009
aloe,0.017
alpha,0.009
ambil,0.009
an,0.044
anak,0.044
analisis,0.009
anda,0.044
angin,0.017
angop,0.009
antre,0.044
antrianya,0.009
anyone,0.009
anywhere,0.009
apa,0.07
aqua,0.009
arah,0.009
arang,0.009
arbutin,0.009
asdos,0.009
asegaf,0.017
asek,0.009
asmr,0.009
asoy,0.009
atas,0.035
atur,0.009
awat,0.009
ayam,0.017
baca,0.026
badan,0.017
bagaimana,0.052
bagi,0.017
bagus,0.009
bahaya,0.009
bahkan,0.009
baik,0.052
baim,0.009
bain,0.009
bakat,0.009
balik,0.009
bantu,0.009
banyak,0.009
bapak,0.017
barat,0.009
barbershop,0.009
bareface,0.009
baru,0.087
batin,0.009
bau,0.009
bawa,0.009
bawah,0.009
bawang,0.009
bayarin,0.009
bayi,0.009
bayik,0.009
beda,0.009
begini,0.009
begitu,0.061
bekal,0.009
bekas,0.017
beli,0.026
belum,0.009
benang,0.035
benarkan,0.026
benci,0.009
bengkuang,0.009
beranda,0.017
berani,0.009
berapa,0.009
beras,0.009
bersih,0.009
besar,0.009
besok,0.017
bhuahahaha,0.026
biasa,0.035
biaya,0.035
bibir,0.009
bicara,0.009
bilang,0.017
bingung,0.009
bintaro,0.026
bio,0.017
biru,0.009
bisa,0.044
biskuit,0.009
bkbn,0.009
bleaching,0.009
blitar,0.009
blog,0.009
bobatime,0.009
bohong,0.009
bom,0.061
bsd,0.009
buah,0.009
buat,0.157
bubuk,0.009
buk,0.009
buka,0.035
bukan,0.009
bulan,0.026
bumbu,0.009
bursa,0.009
buru,0.009
busa,0.009
bustara,0.009
butuh,0.009
caesar,0.009
cahaya,0.026
cair,0.009
canda,0.009
cara,0.009
cari,0.017
carla,0.009
ceasar,0.026
celaka,0.009
cemil,0.07
cemplung,0.009
cengeng,0.009
cepat,0.017
cerita,0.017
cetek,0.009
ceu,0.009
chef,0.009
choipan,0.035
cicil,0.009
cit,0.009
ciyak,0.009
cleanser,0.009
coba,0.122
coban,0.009
cocok,0.017
collagen,0.009
combo,0.009
constance,0.009
container,0.009
corona,0.026
coronaohnana,0.009
crunchy,0.009
cuko,0.009
cuma,0.035
daftar,0.017
dahi,0.009
dan,0.026
dandan,0.009
dapat,0.009
dapur,0.009
dari,0.096
datacamp,0.009
datang,0.009
dayu,0.009
deh,0.009
dekador,0.009
dekat,0.009
dengan,0.009
dengar,0.009
depan,0.026
dhea,0.009
di,0.061
dia,0.044
diangetin,0.009
dingin,0.009
diri,0.009
ditaburin,0.009
diterusin,0.009
doang,0.009
doc,0.009
doh,0.009
dokter,0.017
dong,0.07
dorong,0.009
drama,0.017
dress,0.009
duduk,0.009
dulu,0.035
dumerem,0.009
dunia,0.009
duo,0.009
eek,0.009
efek,0.009
eh,0.035
ekspresi,0.009
emas,0.009
emoji,0.009
emosyionel,0.009
enak,0.017
endorse,0.009
eneg,0.009
episode,0.017
esensi,0.009
everytime,0.009
exfoliate,0.009
facial,0.009
fai,0.017
faktor,0.009
film,0.009
fisik,0.017
fitri,0.009
flamboyant,0.009
fokus,0.009
foto,0.009
fresh,0.017
fvck,0.009
gajah,0.009
gambar,0.009
ganti,0.009
gara,0.026
garuk,0.009
gatal,0.009
gaya,0.009
gemas,0.009
gemulai,0.009
genep,0.009
gengs,0.026
gertak,0.009
gin,0.017
glesotan,0.009
gojek,0.009
goreng,0.035
gosok,0.009
gratis,0.017
gurih,0.009
habis,0.026
haha,0.009
hai,0.035
haltemin,0.017
hamil,0.017
hangat,0.009
haple,0.017
hari,0.07
has,0.009
hasil,0.026
hati,0.017
heals,0.009
hello,0.017
henti,0.017
hepi,0.009
hidup,0.009
hijau,0.009
hitam,0.009
hormones,0.009
huda,0.009
hukum,0.009
humoris,0.017
ibu,0.035
id,0.009
idul,0.009
ikut,0.009
imbang,0.009
indah,0.009
india,0.009
info,0.044
ingih,0.009
ini,0.009
instan,0.009
intip,0.009
isi,0.017
istirahat,0.009
istora,0.009
itu,0.113
ixobox,0.009
iya,0.105
jadi,0.148
jadoel,0.009
jail,0.009
jajangmyeon,0.009
jaksa,0.009
jalan,0.061
jalur,0.009
jam,0.026
japanese,0.009
jarak,0.026
jaran,0.009
jasa,0.017
jatuh,0.009
jawi,0.009
jelas,0.009
jerawat,0.035
jodoh,0.009
joget,0.009
john,0.009
joni,0.009
jt,0.017
juga,0.061
kabar,0.009
kaca,0.009
kacamata,0.009
kadang,0.017
kaepci,0.009
kah,0.017
kalau,0.157
kali,0.009
kalian,0.017
kamar,0.009
kami,0.009
kan,0.035
kancil,0.009
kantor,0.026
kapan,0.017
kari,0.035
kasar,0.009
kasih,0.061
kasus,0.017
kayak,0.044
kayakadele,0.009
ke,0.009
kebayoran,0.009
kece,0.009
kecil,0.009
keju,0.009
kejut,0.017
kelas,0.035
keluar,0.009
keluh,0.009
keluyur,0.009
kemarin,0.009
ken,0.078
kenapa,0.07
kenapose,0.009
kentut,0.026
kenya,0.009
kepala,0.009
keras,0.026
keren,0.009
kereta,0.009
keriting,0.009
kerja,0.026
ketawa,0.009
ketik,0.009
ketika,0.009
ketupat,0.009
kewpie,0.009
kira,0.026
kirim,0.017
kita,0.017
kliyengan,0.009
klub,0.009
koepoe,0.035
kombinasi,0.009
komentar,0.009
komplen,0.009
kompos,0.009
kondisi,0.017
konspirasi,0.009
konstipasi,0.009
kontra,0.009
korea,0.017
krim,0.009
krl,0.026
kuat,0.009
kulit,0.061
kulkas,0.009
kun,0.009
kurang,0.026
laboratorium,0.009
lagi,0.017
lah,0.061
lahir,0.035
lain,0.009
laki,0.061
lalu,0.017
lama,0.017
langkah,0.017
langsung,0.044
lanjut,0.026
latih,0.009
lauk,0.009
lawan,0.009
lebaran,0.009
lebih,0.078
ledak,0.009
lega,0.009
lembar,0.017
lengkap,0.009
lengket,0.009
les,0.009
lewat,0.009
libur,0.009
lies,0.009
lihat,0.07
lindung,0.009
lingkar,0.017
lingkung,0.009
lives,0.009
loh,0.035
longar,0.009
lucu,0.017
luka,0.009
lunak,0.009
luncur,0.009
lupa,0.009
maaf,0.017
maine,0.009
makan,0.017
makanya,0.009
makin,0.009
maksud,0.017
malah,0.017
malam,0.009
malu,0.017
mana,0.017
mandi,0.009
mangilnya,0.009
manis,0.009
manusia,0.017
masa,0.009
masak,0.009
masalah,0.017
masih,0.009
masker,0.026
mata,0.035
mau,0.087
