term,weight
aa,0.008
ad,0.024
ada,0.04
adan,0.008
admin,0.008
aduh,0.008
agar,0.024
agung,0.008
ah,0.016
ainun,0.024
ajar,0.008
akan,0.032
akhir,0.008
akhlak,0.008
akses,0.008
aktif,0.008
alam,0.008
alamat,0.008
alhasil,0.008
alhmdulilah,0.008
alias,0.008
allah,0.008
alm,0.008
aman,0.008
amin,0.024
ampuh,0.008
anak,0.048
anda,0.144
andai,0.008
andorid,0.008
angaplah,0.008
anggap,0.008
ani,0.008
anisa,0.008
anju,0.008
apa,0.224
arti,0.024
asah,0.008
asi,0.016
asin,0.008
aspek,0.008
atas,0.024
awkwk,0.008
awoh,0.008
awowkowko,0.008
ayah,0.024
ayam,0.008
aym,0.008
ayo,0.056
baca,0.016
baduy,0.008
bagai,0.008
bagaimana,0.064
bagi,0.016
bahan,0.024
bahkan,0.008
baik,0.016
baju,0.008
balada,0.008
balas,0.008
bang,0.032
bangat,0.008
bangga,0.008
bangke,0.008
bangun,0.008
banyak,0.048
bapak,0.032
baru,0.024
batik,0.008
batin,0.008
bau,0.008
bawa,0.016
bawah,0.008
bawang,0.008
bayang,0.008
bayangin,0.016
bct,0.008
bebas,0.008
beberapa,0.008
beda,0.008
begini,0.016
begitu,0.056
bekas,0.008
beli,0.008
belum,0.072
benar,0.008
benci,0.04
benjol,0.008
bentuk,0.016
bercandan,0.008
berfikir,0.008
berita,0.008
berkah,0.008
bersih,0.024
bertemen,0.008
berwudhu,0.008
besar,0.016
besok,0.024
betawi,0.008
betina,0.008
betul,0.008
bgun,0.008
biadab,0.008
biarawati,0.04
biasa,0.024
bicara,0.048
biji,0.008
bingung,0.016
bisa,0.056
bismillah,0.008
bisuin,0.008
bjr,0.008
bo,0.008
bolong,0.008
boong,0.008
bosan,0.024
buat,0.08
buka,0.008
bukan,0.056
bulan,0.04
buldog,0.008
bulsrit,0.008
bumbu,0.008
cakap,0.008
cantik,0.008
cara,0.016
ce,0.008
celana,0.008
cemburu,0.008
cemil,0.048
cengengesan,0.008
cepat,0.024
cerewet,0.008
cerita,0.016
ci,0.064
cita,0.016
coba,0.064
corona,0.008
cpek,0.008
cukup,0.016
cuma,0.024
cuy,0.016
dada,0.008
daftar,0.008
dagang,0.008
dalam,0.016
dan,0.008
dangak,0.008
dapat,0.008
dari,0.016
dasar,0.008
datang,0.016
deh,0.04
dengan,0.032
dengkul,0.008
depan,0.016
desak,0.008
detik,0.008
dewasa,0.008
dhulu,0.008
di,0.008
diam,0.024
did,0.008
dih,0.008
dikit,0.032
dim,0.016
diri,0.032
disko,0.008
doa,0.016
doang,0.024
dong,0.024
drew,0.008
dsruh,0.008
dukung,0.008
dulu,0.04
dunia,0.008
eh,0.016
ehmh,0.008
ehmhm,0.008
eits,0.008
enak,0.032
eneg,0.008
entah,0.008
episode,0.008
erti,0.008
fase,0.008
fast,0.008
film,0.008
findi,0.008
fisik,0.016
fucek,0.008
gadang,0.008
gadis,0.008
gahbis,0.008
gakbikin,0.008
galagi,0.008
gambar,0.008
ganti,0.016
gapake,0.008
gaperlu,0.008
gapulang,0.008
gasabar,0.008
gasken,0.008
gataulah,0.008
gawl,0.008
gd,0.008
gedek,0.008
gel,0.016
gelar,0.008
gelut,0.008
gemush,0.008
geprek,0.016
gerak,0.032
gila,0.024
gin,0.04
goa,0.04
goyang,0.016
gtw,0.008
gula,0.008
guwe,0.008
habis,0.048
hadap,0.008
hadep,0.008
hadepnya,0.008
hahahahahahaha,0.008
hai,0.056
halusinasi,0.016
hamil,0.008
hampir,0.008
hanya,0.024
hari,0.064
harus,0.032
hasil,0.008
hati,0.032
hayo,0.008
hello,0.008
henti,0.016
hidup,0.016
hilang,0.016
hina,0.008
hnuny,0.008
homogen,0.008
hujan,0.008
hukum,0.008
humoris,0.016
ibu,0.04
ici,0.008
idiet,0.008
ih,0.032
iming,0.016
in,0.024
indah,0.016
indomarch,0.008
indomaret,0.024
ingat,0.016
ingin,0.016
ini,0.064
insekyur,0.008
insta,0.008
instastory,0.008
intai,0.008
iring,0.008
ishan,0.008
isi,0.008
istimewa,0.008
istiqlal,0.008
istri,0.016
itu,0.072
iya,0.08
