term,weight
abad,0.009
ada,0.009
adalah,0.111
aduh,0.009
agar,0.019
ah,0.009
ahli,0.009
air,0.037
ajar,0.037
ajuma,0.009
akakaka,0.009
akan,0.019
akhir,0.028
akreditasi,0.009
akwowkwowok,0.009
amal,0.009
aman,0.009
ambe,0.009
amin,0.009
an,0.009
anak,0.037
anda,0.259
angka,0.009
angop,0.028
antem,0.009
apa,0.213
apik,0.009
april,0.009
aren,0.009
atas,0.028
atau,0.019
awal,0.009
awam,0.009
awas,0.019
ayah,0.009
ayo,0.046
ayorek,0.009
baca,0.009
bagaimana,0.028
bagi,0.019
bahasa,0.019
bahkan,0.037
baik,0.046
bajing,0.046
balas,0.028
balik,0.009
banding,0.009
bangun,0.009
bantu,0.009
banyak,0.074
bapak,0.037
barang,0.028
baru,0.009
basuki,0.019
batu,0.019
bawah,0.019
bayangin,0.009
bayar,0.009
bayi,0.019
bdo,0.019
beda,0.009
beep,0.009
begitu,0.009
bekas,0.009
belanja,0.009
beli,0.019
belum,0.019
benar,0.074
bendung,0.009
berapa,0.019
beri,0.019
bersih,0.009
besar,0.019
biasa,0.009
bicara,0.009
bidang,0.009
bijaksana,0.009
biji,0.009
bila,0.009
bilang,0.019
binatang,0.009
bingung,0.009
biologi,0.009
bisa,0.074
biyen,0.009
blok,0.009
bodoh,0.009
bola,0.019
bos,0.009
brand,0.028
brave,0.009
buat,0.056
buaya,0.019
budaya,0.009
buk,0.009
buka,0.009
bukan,0.019
bulan,0.056
bulet,0.009
bumbu,0.009
buruk,0.009
buta,0.009
butuh,0.046
cabai,0.009
cahaya,0.009
cair,0.009
cangihnya,0.009
cantik,0.019
capai,0.009
cara,0.009
cari,0.037
cemil,0.028
cerah,0.009
cheese,0.019
cinta,0.037
cipit,0.009
cipta,0.019
coba,0.037
cocok,0.009
contoh,0.009
corona,0.019
cuma,0.037
cumi,0.009
curhat,0.019
dan,0.028
dana,0.009
dapat,0.009
dapur,0.009
dari,0.056
darker,0.009
dasar,0.009
dat,0.009
dede,0.009
dengan,0.037
dengar,0.009
derita,0.009
dewe,0.009
di,0.083
dia,0.056
diam,0.009
did,0.009
dijadin,0.009
dijejelin,0.009
dimana,0.009
dipa,0.009
diri,0.019
disini,0.009
diskon,0.009
doang,0.019
dokter,0.009
dominick,0.009
dong,0.009
dua,0.019
dueket,0.009
dulang,0.009
dulinan,0.009
dulu,0.009
dungoni,0.009
duwek,0.009
efweba,0.009
efwebe,0.009
ega,0.009
eh,0.019
ekwkwkwk,0.009
emosi,0.009
enak,0.019
enam,0.009
era,0.009
es,0.028
fakta,0.009
fine,0.009
fisika,0.009
five,0.009
fleksibel,0.009
foto,0.009
fuly,0.009
gadis,0.009
gaji,0.009
galon,0.009
gambar,0.009
